Job_ID,Job_Title,Company,Experience,Location,Salary,Required_Skills,Preferred_Skills,Education,Employment_Type,Job_Description
JOB0189,Computer Vision Engineer,Google,4-6 Years,Remote,12-18 LPA,OpenCV;PyTorch;CNN;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Google is hiring a Computer Vision Engineer with strong knowledge of OpenCV, PyTorch, CNN, Python."
JOB0190,NLP Engineer,Microsoft,6+ Years,Bengaluru,18-30 LPA,Python;spaCy;Transformers;NLP,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Microsoft is hiring a NLP Engineer with strong knowledge of Python, spaCy, Transformers, NLP."
JOB0191,Python Developer,Amazon,Fresher,Hyderabad,3-5 LPA,Python;Flask;FastAPI;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Amazon is hiring a Python Developer with strong knowledge of Python, Flask, FastAPI, SQL."
JOB0192,Backend Developer,Flipkart,0-2 Years,Chennai,5-8 LPA,Python;FastAPI;Docker;PostgreSQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Flipkart is hiring a Backend Developer with strong knowledge of Python, FastAPI, Docker, PostgreSQL."
JOB0193,Full Stack Developer,Oracle,2-4 Years,Pune,8-12 LPA,React;Node.js;Python;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Oracle is hiring a Full Stack Developer with strong knowledge of React, Node.js, Python, SQL."
JOB0194,Frontend Developer,Zoho,4-6 Years,Mumbai,12-18 LPA,React;JavaScript;HTML;CSS,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Zoho is hiring a Frontend Developer with strong knowledge of React, JavaScript, HTML, CSS."
JOB0195,Java Developer,HCLTech,6+ Years,Delhi,18-30 LPA,Java;Spring Boot;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"HCLTech is hiring a Java Developer with strong knowledge of Java, Spring Boot, SQL."
JOB0196,Cloud Engineer,TCS,Fresher,Noida,3-5 LPA,AWS;Docker;Linux;Terraform,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"TCS is hiring a Cloud Engineer with strong knowledge of AWS, Docker, Linux, Terraform."
JOB0197,DevOps Engineer,Infosys,0-2 Years,Kolkata,5-8 LPA,Docker;Kubernetes;CI/CD;Linux,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Infosys is hiring a DevOps Engineer with strong knowledge of Docker, Kubernetes, CI/CD, Linux."
JOB0198,MLOps Engineer,Wipro,2-4 Years,Remote,8-12 LPA,MLflow;Docker;Kubernetes;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Wipro is hiring a MLOps Engineer with strong knowledge of MLflow, Docker, Kubernetes, Python."
JOB0199,AWS Engineer,Accenture,4-6 Years,Bengaluru,12-18 LPA,AWS;EC2;S3;IAM,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Accenture is hiring a AWS Engineer with strong knowledge of AWS, EC2, S3, IAM."
JOB0200,Azure Engineer,IBM,6+ Years,Hyderabad,18-30 LPA,Azure;DevOps;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"IBM is hiring a Azure Engineer with strong knowledge of Azure, DevOps, Python."
JOB0201,Data Scientist,Capgemini,Fresher,Chennai,3-5 LPA,Python;Pandas;NumPy;Machine Learning;SQL;Scikit-learn,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Capgemini is hiring a Data Scientist with strong knowledge of Python, Pandas, NumPy, Machine Learning, SQL, Scikit-learn."
JOB0202,Data Analyst,Cognizant,0-2 Years,Pune,5-8 LPA,SQL;Excel;Power BI;Python;Statistics,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Cognizant is hiring a Data Analyst with strong knowledge of SQL, Excel, Power BI, Python, Statistics."
JOB0203,ML Engineer,Deloitte,2-4 Years,Mumbai,8-12 LPA,Python;TensorFlow;PyTorch;ML;Docker,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Deloitte is hiring a ML Engineer with strong knowledge of Python, TensorFlow, PyTorch, ML, Docker."
JOB0204,AI Engineer,Google,4-6 Years,Delhi,12-18 LPA,Python;LLMs;NLP;TensorFlow;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Google is hiring a AI Engineer with strong knowledge of Python, LLMs, NLP, TensorFlow, PyTorch."
JOB0205,Business Analyst,Microsoft,6+ Years,Noida,18-30 LPA,Excel;SQL;Power BI;Communication,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Microsoft is hiring a Business Analyst with strong knowledge of Excel, SQL, Power BI, Communication."
JOB0206,Data Engineer,Amazon,Fresher,Kolkata,3-5 LPA,Python;SQL;Spark;ETL;Airflow,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Amazon is hiring a Data Engineer with strong knowledge of Python, SQL, Spark, ETL, Airflow."
JOB0207,BI Developer,Flipkart,0-2 Years,Remote,5-8 LPA,Power BI;SQL;DAX;Excel,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Flipkart is hiring a BI Developer with strong knowledge of Power BI, SQL, DAX, Excel."
JOB0208,Research Scientist,Oracle,2-4 Years,Bengaluru,8-12 LPA,Python;Deep Learning;Research;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Oracle is hiring a Research Scientist with strong knowledge of Python, Deep Learning, Research, PyTorch."
JOB0209,Computer Vision Engineer,Zoho,4-6 Years,Hyderabad,12-18 LPA,OpenCV;PyTorch;CNN;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Zoho is hiring a Computer Vision Engineer with strong knowledge of OpenCV, PyTorch, CNN, Python."
JOB0210,NLP Engineer,HCLTech,6+ Years,Chennai,18-30 LPA,Python;spaCy;Transformers;NLP,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"HCLTech is hiring a NLP Engineer with strong knowledge of Python, spaCy, Transformers, NLP."
JOB0211,Python Developer,TCS,Fresher,Pune,3-5 LPA,Python;Flask;FastAPI;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"TCS is hiring a Python Developer with strong knowledge of Python, Flask, FastAPI, SQL."
JOB0212,Backend Developer,Infosys,0-2 Years,Mumbai,5-8 LPA,Python;FastAPI;Docker;PostgreSQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Infosys is hiring a Backend Developer with strong knowledge of Python, FastAPI, Docker, PostgreSQL."
JOB0213,Full Stack Developer,Wipro,2-4 Years,Delhi,8-12 LPA,React;Node.js;Python;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Wipro is hiring a Full Stack Developer with strong knowledge of React, Node.js, Python, SQL."
JOB0214,Frontend Developer,Accenture,4-6 Years,Noida,12-18 LPA,React;JavaScript;HTML;CSS,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Accenture is hiring a Frontend Developer with strong knowledge of React, JavaScript, HTML, CSS."
JOB0215,Java Developer,IBM,6+ Years,Kolkata,18-30 LPA,Java;Spring Boot;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"IBM is hiring a Java Developer with strong knowledge of Java, Spring Boot, SQL."
JOB0216,Cloud Engineer,Capgemini,Fresher,Remote,3-5 LPA,AWS;Docker;Linux;Terraform,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Capgemini is hiring a Cloud Engineer with strong knowledge of AWS, Docker, Linux, Terraform."
JOB0217,DevOps Engineer,Cognizant,0-2 Years,Bengaluru,5-8 LPA,Docker;Kubernetes;CI/CD;Linux,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Cognizant is hiring a DevOps Engineer with strong knowledge of Docker, Kubernetes, CI/CD, Linux."
JOB0218,MLOps Engineer,Deloitte,2-4 Years,Hyderabad,8-12 LPA,MLflow;Docker;Kubernetes;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Deloitte is hiring a MLOps Engineer with strong knowledge of MLflow, Docker, Kubernetes, Python."
JOB0219,AWS Engineer,Google,4-6 Years,Chennai,12-18 LPA,AWS;EC2;S3;IAM,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Google is hiring a AWS Engineer with strong knowledge of AWS, EC2, S3, IAM."
JOB0220,Azure Engineer,Microsoft,6+ Years,Pune,18-30 LPA,Azure;DevOps;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Microsoft is hiring a Azure Engineer with strong knowledge of Azure, DevOps, Python."
JOB0221,Data Scientist,Amazon,Fresher,Mumbai,3-5 LPA,Python;Pandas;NumPy;Machine Learning;SQL;Scikit-learn,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Amazon is hiring a Data Scientist with strong knowledge of Python, Pandas, NumPy, Machine Learning, SQL, Scikit-learn."
JOB0222,Data Analyst,Flipkart,0-2 Years,Delhi,5-8 LPA,SQL;Excel;Power BI;Python;Statistics,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Flipkart is hiring a Data Analyst with strong knowledge of SQL, Excel, Power BI, Python, Statistics."
JOB0223,ML Engineer,Oracle,2-4 Years,Noida,8-12 LPA,Python;TensorFlow;PyTorch;ML;Docker,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Oracle is hiring a ML Engineer with strong knowledge of Python, TensorFlow, PyTorch, ML, Docker."
JOB0224,AI Engineer,Zoho,4-6 Years,Kolkata,12-18 LPA,Python;LLMs;NLP;TensorFlow;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Zoho is hiring a AI Engineer with strong knowledge of Python, LLMs, NLP, TensorFlow, PyTorch."
JOB0225,Business Analyst,HCLTech,6+ Years,Remote,18-30 LPA,Excel;SQL;Power BI;Communication,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"HCLTech is hiring a Business Analyst with strong knowledge of Excel, SQL, Power BI, Communication."
JOB0226,Data Engineer,TCS,Fresher,Bengaluru,3-5 LPA,Python;SQL;Spark;ETL;Airflow,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"TCS is hiring a Data Engineer with strong knowledge of Python, SQL, Spark, ETL, Airflow."
JOB0227,BI Developer,Infosys,0-2 Years,Hyderabad,5-8 LPA,Power BI;SQL;DAX;Excel,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Infosys is hiring a BI Developer with strong knowledge of Power BI, SQL, DAX, Excel."
JOB0228,Research Scientist,Wipro,2-4 Years,Chennai,8-12 LPA,Python;Deep Learning;Research;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Wipro is hiring a Research Scientist with strong knowledge of Python, Deep Learning, Research, PyTorch."
JOB0229,Computer Vision Engineer,Accenture,4-6 Years,Pune,12-18 LPA,OpenCV;PyTorch;CNN;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Accenture is hiring a Computer Vision Engineer with strong knowledge of OpenCV, PyTorch, CNN, Python."
JOB0230,NLP Engineer,IBM,6+ Years,Mumbai,18-30 LPA,Python;spaCy;Transformers;NLP,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"IBM is hiring a NLP Engineer with strong knowledge of Python, spaCy, Transformers, NLP."
JOB0231,Python Developer,Capgemini,Fresher,Delhi,3-5 LPA,Python;Flask;FastAPI;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Capgemini is hiring a Python Developer with strong knowledge of Python, Flask, FastAPI, SQL."
JOB0232,Backend Developer,Cognizant,0-2 Years,Noida,5-8 LPA,Python;FastAPI;Docker;PostgreSQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Cognizant is hiring a Backend Developer with strong knowledge of Python, FastAPI, Docker, PostgreSQL."
JOB0233,Full Stack Developer,Deloitte,2-4 Years,Kolkata,8-12 LPA,React;Node.js;Python;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Deloitte is hiring a Full Stack Developer with strong knowledge of React, Node.js, Python, SQL."
JOB0234,Frontend Developer,Google,4-6 Years,Remote,12-18 LPA,React;JavaScript;HTML;CSS,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Google is hiring a Frontend Developer with strong knowledge of React, JavaScript, HTML, CSS."
JOB0235,Java Developer,Microsoft,6+ Years,Bengaluru,18-30 LPA,Java;Spring Boot;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Microsoft is hiring a Java Developer with strong knowledge of Java, Spring Boot, SQL."
JOB0236,Cloud Engineer,Amazon,Fresher,Hyderabad,3-5 LPA,AWS;Docker;Linux;Terraform,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Amazon is hiring a Cloud Engineer with strong knowledge of AWS, Docker, Linux, Terraform."
JOB0237,DevOps Engineer,Flipkart,0-2 Years,Chennai,5-8 LPA,Docker;Kubernetes;CI/CD;Linux,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Flipkart is hiring a DevOps Engineer with strong knowledge of Docker, Kubernetes, CI/CD, Linux."
JOB0238,MLOps Engineer,Oracle,2-4 Years,Pune,8-12 LPA,MLflow;Docker;Kubernetes;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Oracle is hiring a MLOps Engineer with strong knowledge of MLflow, Docker, Kubernetes, Python."
JOB0239,AWS Engineer,Zoho,4-6 Years,Mumbai,12-18 LPA,AWS;EC2;S3;IAM,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Zoho is hiring a AWS Engineer with strong knowledge of AWS, EC2, S3, IAM."
JOB0240,Azure Engineer,HCLTech,6+ Years,Delhi,18-30 LPA,Azure;DevOps;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"HCLTech is hiring a Azure Engineer with strong knowledge of Azure, DevOps, Python."
JOB0241,Data Scientist,TCS,Fresher,Noida,3-5 LPA,Python;Pandas;NumPy;Machine Learning;SQL;Scikit-learn,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"TCS is hiring a Data Scientist with strong knowledge of Python, Pandas, NumPy, Machine Learning, SQL, Scikit-learn."
JOB0242,Data Analyst,Infosys,0-2 Years,Kolkata,5-8 LPA,SQL;Excel;Power BI;Python;Statistics,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Infosys is hiring a Data Analyst with strong knowledge of SQL, Excel, Power BI, Python, Statistics."
JOB0243,ML Engineer,Wipro,2-4 Years,Remote,8-12 LPA,Python;TensorFlow;PyTorch;ML;Docker,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Wipro is hiring a ML Engineer with strong knowledge of Python, TensorFlow, PyTorch, ML, Docker."
JOB0244,AI Engineer,Accenture,4-6 Years,Bengaluru,12-18 LPA,Python;LLMs;NLP;TensorFlow;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Accenture is hiring a AI Engineer with strong knowledge of Python, LLMs, NLP, TensorFlow, PyTorch."
JOB0245,Business Analyst,IBM,6+ Years,Hyderabad,18-30 LPA,Excel;SQL;Power BI;Communication,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"IBM is hiring a Business Analyst with strong knowledge of Excel, SQL, Power BI, Communication."
JOB0246,Data Engineer,Capgemini,Fresher,Chennai,3-5 LPA,Python;SQL;Spark;ETL;Airflow,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Capgemini is hiring a Data Engineer with strong knowledge of Python, SQL, Spark, ETL, Airflow."
JOB0247,BI Developer,Cognizant,0-2 Years,Pune,5-8 LPA,Power BI;SQL;DAX;Excel,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Cognizant is hiring a BI Developer with strong knowledge of Power BI, SQL, DAX, Excel."
JOB0248,Research Scientist,Deloitte,2-4 Years,Mumbai,8-12 LPA,Python;Deep Learning;Research;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Deloitte is hiring a Research Scientist with strong knowledge of Python, Deep Learning, Research, PyTorch."
JOB0249,Computer Vision Engineer,Google,4-6 Years,Delhi,12-18 LPA,OpenCV;PyTorch;CNN;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Google is hiring a Computer Vision Engineer with strong knowledge of OpenCV, PyTorch, CNN, Python."
JOB0250,NLP Engineer,Microsoft,6+ Years,Noida,18-30 LPA,Python;spaCy;Transformers;NLP,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Microsoft is hiring a NLP Engineer with strong knowledge of Python, spaCy, Transformers, NLP."
JOB0251,Python Developer,Amazon,Fresher,Kolkata,3-5 LPA,Python;Flask;FastAPI;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Amazon is hiring a Python Developer with strong knowledge of Python, Flask, FastAPI, SQL."
JOB0252,Backend Developer,Flipkart,0-2 Years,Remote,5-8 LPA,Python;FastAPI;Docker;PostgreSQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Flipkart is hiring a Backend Developer with strong knowledge of Python, FastAPI, Docker, PostgreSQL."
JOB0253,Full Stack Developer,Oracle,2-4 Years,Bengaluru,8-12 LPA,React;Node.js;Python;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Oracle is hiring a Full Stack Developer with strong knowledge of React, Node.js, Python, SQL."
JOB0254,Frontend Developer,Zoho,4-6 Years,Hyderabad,12-18 LPA,React;JavaScript;HTML;CSS,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Zoho is hiring a Frontend Developer with strong knowledge of React, JavaScript, HTML, CSS."
JOB0255,Java Developer,HCLTech,6+ Years,Chennai,18-30 LPA,Java;Spring Boot;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"HCLTech is hiring a Java Developer with strong knowledge of Java, Spring Boot, SQL."
JOB0256,Cloud Engineer,TCS,Fresher,Pune,3-5 LPA,AWS;Docker;Linux;Terraform,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"TCS is hiring a Cloud Engineer with strong knowledge of AWS, Docker, Linux, Terraform."
JOB0257,DevOps Engineer,Infosys,0-2 Years,Mumbai,5-8 LPA,Docker;Kubernetes;CI/CD;Linux,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Infosys is hiring a DevOps Engineer with strong knowledge of Docker, Kubernetes, CI/CD, Linux."
JOB0258,MLOps Engineer,Wipro,2-4 Years,Delhi,8-12 LPA,MLflow;Docker;Kubernetes;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Wipro is hiring a MLOps Engineer with strong knowledge of MLflow, Docker, Kubernetes, Python."
JOB0259,AWS Engineer,Accenture,4-6 Years,Noida,12-18 LPA,AWS;EC2;S3;IAM,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Accenture is hiring a AWS Engineer with strong knowledge of AWS, EC2, S3, IAM."
JOB0260,Azure Engineer,IBM,6+ Years,Kolkata,18-30 LPA,Azure;DevOps;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"IBM is hiring a Azure Engineer with strong knowledge of Azure, DevOps, Python."
JOB0261,Data Scientist,Capgemini,Fresher,Remote,3-5 LPA,Python;Pandas;NumPy;Machine Learning;SQL;Scikit-learn,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Capgemini is hiring a Data Scientist with strong knowledge of Python, Pandas, NumPy, Machine Learning, SQL, Scikit-learn."
JOB0262,Data Analyst,Cognizant,0-2 Years,Bengaluru,5-8 LPA,SQL;Excel;Power BI;Python;Statistics,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Cognizant is hiring a Data Analyst with strong knowledge of SQL, Excel, Power BI, Python, Statistics."
JOB0263,ML Engineer,Deloitte,2-4 Years,Hyderabad,8-12 LPA,Python;TensorFlow;PyTorch;ML;Docker,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Deloitte is hiring a ML Engineer with strong knowledge of Python, TensorFlow, PyTorch, ML, Docker."
JOB0264,AI Engineer,Google,4-6 Years,Chennai,12-18 LPA,Python;LLMs;NLP;TensorFlow;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Google is hiring a AI Engineer with strong knowledge of Python, LLMs, NLP, TensorFlow, PyTorch."
JOB0265,Business Analyst,Microsoft,6+ Years,Pune,18-30 LPA,Excel;SQL;Power BI;Communication,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Microsoft is hiring a Business Analyst with strong knowledge of Excel, SQL, Power BI, Communication."
JOB0266,Data Engineer,Amazon,Fresher,Mumbai,3-5 LPA,Python;SQL;Spark;ETL;Airflow,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Amazon is hiring a Data Engineer with strong knowledge of Python, SQL, Spark, ETL, Airflow."
JOB0267,BI Developer,Flipkart,0-2 Years,Delhi,5-8 LPA,Power BI;SQL;DAX;Excel,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Flipkart is hiring a BI Developer with strong knowledge of Power BI, SQL, DAX, Excel."
JOB0268,Research Scientist,Oracle,2-4 Years,Noida,8-12 LPA,Python;Deep Learning;Research;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Oracle is hiring a Research Scientist with strong knowledge of Python, Deep Learning, Research, PyTorch."
JOB0269,Computer Vision Engineer,Zoho,4-6 Years,Kolkata,12-18 LPA,OpenCV;PyTorch;CNN;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Zoho is hiring a Computer Vision Engineer with strong knowledge of OpenCV, PyTorch, CNN, Python."
JOB0270,NLP Engineer,HCLTech,6+ Years,Remote,18-30 LPA,Python;spaCy;Transformers;NLP,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"HCLTech is hiring a NLP Engineer with strong knowledge of Python, spaCy, Transformers, NLP."
JOB0271,Python Developer,TCS,Fresher,Bengaluru,3-5 LPA,Python;Flask;FastAPI;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"TCS is hiring a Python Developer with strong knowledge of Python, Flask, FastAPI, SQL."
JOB0272,Backend Developer,Infosys,0-2 Years,Hyderabad,5-8 LPA,Python;FastAPI;Docker;PostgreSQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Infosys is hiring a Backend Developer with strong knowledge of Python, FastAPI, Docker, PostgreSQL."
JOB0273,Full Stack Developer,Wipro,2-4 Years,Chennai,8-12 LPA,React;Node.js;Python;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Wipro is hiring a Full Stack Developer with strong knowledge of React, Node.js, Python, SQL."
JOB0274,Frontend Developer,Accenture,4-6 Years,Pune,12-18 LPA,React;JavaScript;HTML;CSS,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Accenture is hiring a Frontend Developer with strong knowledge of React, JavaScript, HTML, CSS."
JOB0275,Java Developer,IBM,6+ Years,Mumbai,18-30 LPA,Java;Spring Boot;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"IBM is hiring a Java Developer with strong knowledge of Java, Spring Boot, SQL."
JOB0276,Cloud Engineer,Capgemini,Fresher,Delhi,3-5 LPA,AWS;Docker;Linux;Terraform,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Capgemini is hiring a Cloud Engineer with strong knowledge of AWS, Docker, Linux, Terraform."
JOB0277,DevOps Engineer,Cognizant,0-2 Years,Noida,5-8 LPA,Docker;Kubernetes;CI/CD;Linux,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Cognizant is hiring a DevOps Engineer with strong knowledge of Docker, Kubernetes, CI/CD, Linux."
JOB0278,MLOps Engineer,Deloitte,2-4 Years,Kolkata,8-12 LPA,MLflow;Docker;Kubernetes;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Deloitte is hiring a MLOps Engineer with strong knowledge of MLflow, Docker, Kubernetes, Python."
JOB0279,AWS Engineer,Google,4-6 Years,Remote,12-18 LPA,AWS;EC2;S3;IAM,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Google is hiring a AWS Engineer with strong knowledge of AWS, EC2, S3, IAM."
JOB0280,Azure Engineer,Microsoft,6+ Years,Bengaluru,18-30 LPA,Azure;DevOps;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Microsoft is hiring a Azure Engineer with strong knowledge of Azure, DevOps, Python."
JOB0281,Data Scientist,Amazon,Fresher,Hyderabad,3-5 LPA,Python;Pandas;NumPy;Machine Learning;SQL;Scikit-learn,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Amazon is hiring a Data Scientist with strong knowledge of Python, Pandas, NumPy, Machine Learning, SQL, Scikit-learn."
JOB0282,Data Analyst,Flipkart,0-2 Years,Chennai,5-8 LPA,SQL;Excel;Power BI;Python;Statistics,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Flipkart is hiring a Data Analyst with strong knowledge of SQL, Excel, Power BI, Python, Statistics."
